N,P,K,temperature,humidity,ph,rainfall,Year,Area_Harvested,Production,Yield,Crops
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2005,8677100.0,9828000.0,1132.6,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2006,9142000.0,12023000.0,1315.1,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2007,9410000.0,13751000.0,1461.3,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2008,9410000.0,11834000.0,1257.6,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2009,10310000.0,12761000.0,1237.7,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2010,11142000.0,17760000.0,1594.0,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2011,12178000.0,19178000.0,1574.8,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2012,11980000.0,18179000.0,1517.4,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2013,11690000.0,18913000.0,1617.9,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2014,13083000.0,18488000.0,1413.1,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2015,11870000.0,15943000.0,1343.1,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2016,10830000.0,17308000.0,1598.2,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2017,12430000.0,17425000.0,1401.9,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2018,12586000.0,14657000.0,1164.5,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2019,12614000.0,18558000.0,1471.2,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2020,13477000.0,17731050.0,1315.7,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2021,13285890.0,17204000.0,1294.9,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2022,12371520.0,15000000.0,1212.5,5
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,2023,12926801.0,16400000.0,1268.7,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2004,8786600.0,8728000.0,993.3,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2005,8677100.0,9828000.0,1132.6,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2006,9142000.0,12023000.0,1315.1,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2007,9410000.0,13751000.0,1461.3,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2008,9410000.0,11834000.0,1257.6,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2009,10310000.0,12761000.0,1237.7,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2010,11142000.0,17760000.0,1594.0,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2011,12178000.0,19178000.0,1574.8,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2012,11980000.0,18179000.0,1517.4,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2013,11690000.0,18913000.0,1617.9,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2014,13083000.0,18488000.0,1413.1,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2015,11870000.0,15943000.0,1343.1,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2016,10830000.0,17308000.0,1598.2,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2017,12430000.0,17425000.0,1401.9,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2018,12586000.0,14657000.0,1164.5,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2019,12614000.0,18558000.0,1471.2,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2020,13477000.0,17731050.0,1315.7,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2021,13285890.0,17204000.0,1294.9,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2022,12371520.0,15000000.0,1212.5,5
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,2023,12926801.0,16400000.0,1268.7,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2004,8786600.0,8728000.0,993.3,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2005,8677100.0,9828000.0,1132.6,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2006,9142000.0,12023000.0,1315.1,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2007,9410000.0,13751000.0,1461.3,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2008,9410000.0,11834000.0,1257.6,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2009,10310000.0,12761000.0,1237.7,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2010,11142000.0,17760000.0,1594.0,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2011,12178000.0,19178000.0,1574.8,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2012,11980000.0,18179000.0,1517.4,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2013,11690000.0,18913000.0,1617.9,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2014,13083000.0,18488000.0,1413.1,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2015,11870000.0,15943000.0,1343.1,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2016,10830000.0,17308000.0,1598.2,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2017,12430000.0,17425000.0,1401.9,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2018,12586000.0,14657000.0,1164.5,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2019,12614000.0,18558000.0,1471.2,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2020,13477000.0,17731050.0,1315.7,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2021,13285890.0,17204000.0,1294.9,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2022,12371520.0,15000000.0,1212.5,5
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,2023,12926801.0,16400000.0,1268.7,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2004,8786600.0,8728000.0,993.3,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2005,8677100.0,9828000.0,1132.6,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2006,9142000.0,12023000.0,1315.1,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2007,9410000.0,13751000.0,1461.3,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2008,9410000.0,11834000.0,1257.6,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2009,10310000.0,12761000.0,1237.7,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2010,11142000.0,17760000.0,1594.0,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2011,12178000.0,19178000.0,1574.8,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2012,11980000.0,18179000.0,1517.4,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2013,11690000.0,18913000.0,1617.9,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2014,13083000.0,18488000.0,1413.1,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2015,11870000.0,15943000.0,1343.1,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2016,10830000.0,17308000.0,1598.2,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2017,12430000.0,17425000.0,1401.9,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2018,12586000.0,14657000.0,1164.5,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2019,12614000.0,18558000.0,1471.2,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2020,13477000.0,17731050.0,1315.7,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2021,13285890.0,17204000.0,1294.9,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2022,12371520.0,15000000.0,1212.5,5
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,2023,12926801.0,16400000.0,1268.7,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2004,8786600.0,8728000.0,993.3,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2005,8677100.0,9828000.0,1132.6,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2006,9142000.0,12023000.0,1315.1,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2007,9410000.0,13751000.0,1461.3,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2008,9410000.0,11834000.0,1257.6,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2009,10310000.0,12761000.0,1237.7,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2010,11142000.0,17760000.0,1594.0,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2011,12178000.0,19178000.0,1574.8,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2012,11980000.0,18179000.0,1517.4,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2013,11690000.0,18913000.0,1617.9,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2014,13083000.0,18488000.0,1413.1,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2015,11870000.0,15943000.0,1343.1,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2016,10830000.0,17308000.0,1598.2,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2017,12430000.0,17425000.0,1401.9,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2018,12586000.0,14657000.0,1164.5,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2019,12614000.0,18558000.0,1471.2,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2020,13477000.0,17731050.0,1315.7,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2021,13285890.0,17204000.0,1294.9,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2022,12371520.0,15000000.0,1212.5,5
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,2023,12926801.0,16400000.0,1268.7,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2004,8786600.0,8728000.0,993.3,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2005,8677100.0,9828000.0,1132.6,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2006,9142000.0,12023000.0,1315.1,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2007,9410000.0,13751000.0,1461.3,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2008,9410000.0,11834000.0,1257.6,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2009,10310000.0,12761000.0,1237.7,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2010,11142000.0,17760000.0,1594.0,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2011,12178000.0,19178000.0,1574.8,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2012,11980000.0,18179000.0,1517.4,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2013,11690000.0,18913000.0,1617.9,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2014,13083000.0,18488000.0,1413.1,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2015,11870000.0,15943000.0,1343.1,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2016,10830000.0,17308000.0,1598.2,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2017,12430000.0,17425000.0,1401.9,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2018,12586000.0,14657000.0,1164.5,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2019,12614000.0,18558000.0,1471.2,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2020,13477000.0,17731050.0,1315.7,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2021,13285890.0,17204000.0,1294.9,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2022,12371520.0,15000000.0,1212.5,5
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,2023,12926801.0,16400000.0,1268.7,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2004,8786600.0,8728000.0,993.3,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2005,8677100.0,9828000.0,1132.6,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2006,9142000.0,12023000.0,1315.1,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2007,9410000.0,13751000.0,1461.3,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2008,9410000.0,11834000.0,1257.6,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2009,10310000.0,12761000.0,1237.7,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2010,11142000.0,17760000.0,1594.0,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2011,12178000.0,19178000.0,1574.8,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2012,11980000.0,18179000.0,1517.4,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2013,11690000.0,18913000.0,1617.9,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2014,13083000.0,18488000.0,1413.1,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2015,11870000.0,15943000.0,1343.1,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2016,10830000.0,17308000.0,1598.2,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2017,12430000.0,17425000.0,1401.9,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2018,12586000.0,14657000.0,1164.5,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2019,12614000.0,18558000.0,1471.2,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2020,13477000.0,17731050.0,1315.7,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2021,13285890.0,17204000.0,1294.9,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2022,12371520.0,15000000.0,1212.5,5
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,2023,12926801.0,16400000.0,1268.7,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2004,8786600.0,8728000.0,993.3,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2005,8677100.0,9828000.0,1132.6,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2006,9142000.0,12023000.0,1315.1,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2007,9410000.0,13751000.0,1461.3,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2008,9410000.0,11834000.0,1257.6,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2009,10310000.0,12761000.0,1237.7,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2010,11142000.0,17760000.0,1594.0,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2011,12178000.0,19178000.0,1574.8,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2012,11980000.0,18179000.0,1517.4,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2013,11690000.0,18913000.0,1617.9,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2014,13083000.0,18488000.0,1413.1,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2015,11870000.0,15943000.0,1343.1,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2016,10830000.0,17308000.0,1598.2,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2017,12430000.0,17425000.0,1401.9,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2018,12586000.0,14657000.0,1164.5,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2019,12614000.0,18558000.0,1471.2,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2020,13477000.0,17731050.0,1315.7,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2021,13285890.0,17204000.0,1294.9,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2022,12371520.0,15000000.0,1212.5,5
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,2023,12926801.0,16400000.0,1268.7,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2004,8786600.0,8728000.0,993.3,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2005,8677100.0,9828000.0,1132.6,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2006,9142000.0,12023000.0,1315.1,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2007,9410000.0,13751000.0,1461.3,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2008,9410000.0,11834000.0,1257.6,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2009,10310000.0,12761000.0,1237.7,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2010,11142000.0,17760000.0,1594.0,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2011,12178000.0,19178000.0,1574.8,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2012,11980000.0,18179000.0,1517.4,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2013,11690000.0,18913000.0,1617.9,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2014,13083000.0,18488000.0,1413.1,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2015,11870000.0,15943000.0,1343.1,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2016,10830000.0,17308000.0,1598.2,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2017,12430000.0,17425000.0,1401.9,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2018,12586000.0,14657000.0,1164.5,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2019,12614000.0,18558000.0,1471.2,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2020,13477000.0,17731050.0,1315.7,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2021,13285890.0,17204000.0,1294.9,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2022,12371520.0,15000000.0,1212.5,5
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,2023,12926801.0,16400000.0,1268.7,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2004,8786600.0,8728000.0,993.3,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2005,8677100.0,9828000.0,1132.6,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2006,9142000.0,12023000.0,1315.1,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2007,9410000.0,13751000.0,1461.3,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2008,9410000.0,11834000.0,1257.6,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2009,10310000.0,12761000.0,1237.7,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2010,11142000.0,17760000.0,1594.0,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2011,12178000.0,19178000.0,1574.8,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2012,11980000.0,18179000.0,1517.4,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2013,11690000.0,18913000.0,1617.9,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2014,13083000.0,18488000.0,1413.1,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2015,11870000.0,15943000.0,1343.1,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2016,10830000.0,17308000.0,1598.2,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2017,12430000.0,17425000.0,1401.9,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2018,12586000.0,14657000.0,1164.5,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2019,12614000.0,18558000.0,1471.2,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2020,13477000.0,17731050.0,1315.7,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2021,13285890.0,17204000.0,1294.9,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2022,12371520.0,15000000.0,1212.5,5
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,2023,12926801.0,16400000.0,1268.7,5
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,2004,8786600.0,8728000.0,993.3,5
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,2005,8677100.0,9828000.0,1132.6,5
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,2006,9142000.0,12023000.0,1315.1,5
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,2007,9410000.0,13751000.0,1461.3,5
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,2008,9410000.0,11834000.0,1257.6,5
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,2009,10310000.0,12761000.0,1237.7,5
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,2010,11142000.0,17760000.0,1594.0,5
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,2011,12178000.0,19178000.0,1574.8,5
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,2012,11980000.0,18179000.0,1517.4,5
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,2013,11690000.0,18913000.0,1617.9,5
